date,station_id,actual_snow_mm,actual_category,forecast_probability,ensemble_score,regional_score,global_score,event_type,lead_time,primary_driver,forecast_hit
2006-01-09,eagle_river_wi,10.5,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2002-10-22,eagle_river_wi,19.6,trace,85,0.615895145631068,0.8320000000000001,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2023-01-05,eagle_river_wi,34.300000000000004,significant,70,0.5824,0.8320000000000001,0.0,LAKE EFFECT,12-48 hours,Regional,True
2022-02-05,eagle_river_wi,15.4,trace,70,0.5234951456310679,0.7000000000000001,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2020-01-18,phelps_wi,8.05,trace,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2003-03-28,eagle_river_wi,124.60000000000001,extreme,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2020-12-28,eagle_river_wi,6.3,trace,70,0.434,0.62,0.0,LAKE EFFECT,12-48 hours,Regional,True
2002-02-25,eagle_river_wi,35.0,significant,70,0.5454951456310679,0.7314285714285714,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2020-01-13,eagle_river_wi,22.400000000000002,significant,70,0.4939999999999999,0.7057142857142856,0.0,LAKE EFFECT,12-48 hours,Regional,True
2016-04-08,eagle_river_wi,44.800000000000004,significant,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2025-02-01,eagle_river_wi,7.0,trace,55,0.37749514563106795,0.4914285714285714,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2020-01-05,eagle_river_wi,38.5,significant,70,0.4451999999999999,0.6359999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2015-01-08,eagle_river_wi,28.0,significant,70,0.5934951456310679,0.7999999999999999,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2015-01-29,eagle_river_wi,22.400000000000002,significant,70,0.4678947368421052,0.6684210526315789,0.0,LAKE EFFECT,12-48 hours,Regional,True
2021-01-30,eagle_river_wi,14.0,trace,70,0.5638888888888888,0.8055555555555555,0.0,LAKE EFFECT,12-48 hours,Regional,True
2003-03-03,eagle_river_wi,8.4,trace,40,0.20999999999999994,0.29999999999999993,0.0,QUIET,12-48 hours,Regional,True
2011-01-24,eagle_river_wi,5.6000000000000005,trace,55,0.2975,0.42500000000000004,0.0,QUIET,12-48 hours,Regional,True
2010-12-01,eagle_river_wi,13.3,trace,70,0.4739118122977346,0.6291666666666667,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2012-02-10,eagle_river_wi,12.6,trace,55,0.3733333333333333,0.5333333333333333,0.0,REGIONAL SYSTEM,12-48 hours,Regional,True
2013-04-12,phelps_wi,11.83,trace,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2022-04-04,eagle_river_wi,33.6,significant,70,0.5628,0.8039999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2000-02-03,eagle_river_wi,23.1,significant,70,0.45349514563106785,0.5999999999999999,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2002-03-10,eagle_river_wi,11.200000000000001,trace,70,0.4672137060414789,0.667448151487827,0.0,LAKE EFFECT,12-48 hours,Regional,True
2016-03-16,eagle_river_wi,99.39999999999999,major,70,0.5804379562043793,0.8291970802919706,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2004-03-13,eagle_river_wi,33.6,significant,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2004-12-06,eagle_river_wi,24.5,significant,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2010-11-18,eagle_river_wi,11.200000000000001,trace,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2004-10-17,eagle_river_wi,11.200000000000001,trace,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2008-02-29,eagle_river_wi,21.7,significant,70,0.4609514563106795,0.6085714285714285,0.11650485436893203,LAKE EFFECT,12-48 hours,Regional,True
2010-01-25,eagle_river_wi,7.7,trace,70,0.5293430656934305,0.7562043795620437,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2020-01-25,phelps_wi,5.04,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2011-12-27,eagle_river_wi,9.8,trace,55,0.2964705882352941,0.4235294117647059,0.0,QUIET,12-48 hours,Regional,True
2025-12-28,phelps_wi,5.88,trace,70,0.48614968440036066,0.6944995491433724,0.0,LAKE EFFECT,12-48 hours,Regional,True
2002-02-01,eagle_river_wi,39.900000000000006,significant,70,0.46199999999999997,0.66,0.0,LAKE EFFECT,12-48 hours,Regional,True
2018-11-27,eagle_river_wi,13.3,trace,70,0.47541666666666665,0.6791666666666667,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2005-03-31,eagle_river_wi,12.6,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2005-02-25,eagle_river_wi,9.1,trace,55,0.31495145631067956,0.39999999999999997,0.11650485436893203,QUIET,12-48 hours,Regional,True
2019-04-01,eagle_river_wi,7.0,trace,40,0.20999999999999994,0.29999999999999993,0.0,QUIET,12-48 hours,Regional,True
2019-02-11,eagle_river_wi,8.4,trace,85,0.6199999999999999,0.8857142857142856,0.0,LAKE EFFECT,12-48 hours,Regional,True
2023-11-26,eagle_river_wi,16.1,trace,55,0.2925,0.41785714285714287,0.0,REGIONAL SYSTEM,12-48 hours,Regional,True
2002-02-19,eagle_river_wi,33.6,significant,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2014-04-04,phelps_wi,11.06,trace,70,0.4956176735798016,0.7080252479711452,0.0,LAKE EFFECT,12-48 hours,Regional,True
2008-03-25,eagle_river_wi,14.7,trace,70,0.467495145631068,0.62,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2018-04-16,eagle_river_wi,14.0,trace,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2007-11-05,eagle_river_wi,6.3,trace,70,0.4136363636363636,0.5909090909090908,0.0,LAKE EFFECT,12-48 hours,Regional,True
2022-03-31,eagle_river_wi,18.9,trace,70,0.5019296663660956,0.7170423805229937,0.0,LAKE EFFECT,12-48 hours,Regional,True
2011-03-12,eagle_river_wi,37.8,significant,70,0.5817241379310345,0.8310344827586208,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2010-12-06,eagle_river_wi,15.4,trace,55,0.315,0.45,0.0,LAKE EFFECT,12-48 hours,Regional,True
2011-04-16,phelps_wi,5.18,trace,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2002-04-02,eagle_river_wi,25.2,significant,55,0.3696,0.528,0.0,REGIONAL SYSTEM,12-48 hours,Regional,True
2019-03-20,eagle_river_wi,16.8,trace,40,0.24349514563106794,0.3,0.11165048543689321,QUIET,12-48 hours,Regional,True
2021-12-28,eagle_river_wi,10.5,trace,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2015-04-10,phelps_wi,8.4,trace,70,0.516,0.7371428571428572,0.0,LAKE EFFECT,12-48 hours,Regional,True
2017-01-17,eagle_river_wi,14.0,trace,40,0.2434951456310679,0.29999999999999993,0.11165048543689321,QUIET,12-48 hours,Regional,True
2017-02-04,eagle_river_wi,9.8,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2022-01-01,eagle_river_wi,6.3,trace,70,0.45349514563106796,0.6,0.11165048543689321,QUIET,12-48 hours,Regional,True
2016-01-14,eagle_river_wi,11.200000000000001,trace,70,0.5178951456310679,0.692,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2019-02-24,eagle_river_wi,192.5,extreme,70,0.5334896302975654,0.7621280432822363,0.0,LAKE EFFECT,12-48 hours,Regional,True
2016-03-26,eagle_river_wi,9.8,trace,70,0.46199999999999997,0.66,0.0,LAKE EFFECT,12-48 hours,Regional,True
2011-01-13,eagle_river_wi,5.6000000000000005,trace,70,0.47599999999999987,0.6799999999999998,0.0,LAKE EFFECT,12-48 hours,Regional,True
2021-02-22,eagle_river_wi,15.4,trace,70,0.42839999999999995,0.612,0.0,LAKE EFFECT,12-48 hours,Regional,True
2020-12-14,eagle_river_wi,8.4,trace,55,0.30599999999999994,0.4371428571428571,0.0,QUIET,12-48 hours,Regional,True
2025-01-22,eagle_river_wi,9.8,trace,55,0.25199999999999995,0.35999999999999993,0.0,LAKE EFFECT,12-48 hours,Regional,True
2007-11-11,eagle_river_wi,5.6000000000000005,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2021-03-11,eagle_river_wi,11.200000000000001,trace,70,0.41965770171149136,0.5995110024449877,0.0,LAKE EFFECT,12-48 hours,Regional,True
2001-04-24,eagle_river_wi,8.4,trace,70,0.41965770171149136,0.5995110024449877,0.0,LAKE EFFECT,12-48 hours,Regional,True
2012-11-25,eagle_river_wi,24.5,significant,70,0.435653742110009,0.6223624887285844,0.0,LAKE EFFECT,12-48 hours,Regional,True
2020-03-23,eagle_river_wi,6.3,trace,70,0.42,0.6,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-10-22,eagle_river_wi,15.4,trace,10,0.0,0.0,0.0,QUIET,N/A,None,False
2018-04-15,eagle_river_wi,140.0,extreme,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2007-01-15,eagle_river_wi,28.700000000000003,significant,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2011-01-14,eagle_river_wi,6.3,trace,70,0.5094951456310678,0.6799999999999998,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2010-10-27,eagle_river_wi,17.5,trace,70,0.4117647058823529,0.5882352941176471,0.0,LAKE EFFECT,12-48 hours,Regional,True
2002-03-28,eagle_river_wi,25.9,significant,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2010-12-05,eagle_river_wi,17.5,trace,55,0.348495145631068,0.45,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2011-01-29,eagle_river_wi,43.4,significant,70,0.5619999999999998,0.8028571428571427,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2007-12-20,eagle_river_wi,7.0,trace,40,0.2449514563106796,0.3,0.11650485436893203,QUIET,12-48 hours,Regional,True
2008-12-17,eagle_river_wi,16.1,trace,55,0.3930477908025247,0.5614968440036068,0.0,LAKE EFFECT,12-48 hours,Regional,True
2015-01-04,eagle_river_wi,27.3,significant,70,0.4814156898106401,0.6877366997294859,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2014-12-23,phelps_wi,6.44,trace,85,0.6284466019417475,0.7999999999999999,0.22815533980582528,LAKE EFFECT,12-48 hours,Regional,True
2006-10-14,eagle_river_wi,23.1,significant,55,0.26068965517241377,0.37241379310344824,0.0,LAKE EFFECT,12-48 hours,Regional,True
2014-02-21,eagle_river_wi,102.89999999999999,extreme,70,0.5303336339044183,0.7576194770063119,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2018-02-20,eagle_river_wi,23.1,significant,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2021-12-21,eagle_river_wi,32.2,significant,70,0.5310344827586208,0.7586206896551725,0.0,LAKE EFFECT,12-48 hours,Regional,True
2021-11-14,eagle_river_wi,16.1,trace,70,0.5319999999999999,0.7599999999999999,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2017-12-07,eagle_river_wi,9.8,trace,70,0.434,0.62,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2009-12-09,phelps_wi,11.76,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2008-11-08,eagle_river_wi,14.0,trace,70,0.5570833333333333,0.7958333333333333,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2013-02-10,eagle_river_wi,25.9,significant,70,0.5144497440012658,0.6870779976717112,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2004-12-21,eagle_river_wi,11.200000000000001,trace,85,0.6019362322393129,0.7621280432822363,0.22815533980582528,LAKE EFFECT,12-48 hours,Regional,True
2008-01-22,eagle_river_wi,5.6000000000000005,trace,55,0.3733333333333333,0.5333333333333333,0.0,REGIONAL SYSTEM,12-48 hours,Regional,True
2022-12-07,eagle_river_wi,10.5,trace,55,0.38379310344827583,0.5482758620689655,0.0,LAKE EFFECT,12-48 hours,Regional,True
2009-10-24,phelps_wi,6.79,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2022-04-26,eagle_river_wi,11.200000000000001,trace,70,0.5721739130434783,0.8173913043478261,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2020-11-11,eagle_river_wi,10.5,trace,55,0.3568321917808218,0.5097602739726026,0.0,LAKE EFFECT,12-48 hours,Regional,True
2012-12-15,eagle_river_wi,21.7,significant,70,0.4168181818181818,0.5954545454545455,0.0,QUIET,12-48 hours,Regional,True
2019-05-01,eagle_river_wi,25.2,significant,70,0.470948905109489,0.6727841501564129,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-11-21,eagle_river_wi,32.9,significant,55,0.26249999999999996,0.37499999999999994,0.0,QUIET,12-48 hours,Regional,True
2013-05-02,eagle_river_wi,23.1,significant,55,0.31701438848920854,0.45287769784172655,0.0,LAKE EFFECT,12-48 hours,Regional,True
2006-01-04,eagle_river_wi,26.6,significant,55,0.3806951456310679,0.4959999999999999,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2013-01-25,eagle_river_wi,27.3,significant,70,0.4999999999999999,0.7142857142857142,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2002-01-14,eagle_river_wi,20.299999999999997,significant,70,0.508,0.7257142857142858,0.0,LAKE EFFECT,12-48 hours,Regional,True
2002-11-21,eagle_river_wi,7.0,trace,55,0.26068965517241377,0.37241379310344824,0.0,LAKE EFFECT,12-48 hours,Regional,True
2004-04-03,eagle_river_wi,11.200000000000001,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2024-04-02,eagle_river_wi,42.699999999999996,significant,85,0.7334951456310679,1.0,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2020-12-19,eagle_river_wi,16.8,trace,70,0.42249999999999993,0.6035714285714285,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2004-11-27,eagle_river_wi,84.7,major,70,0.5824,0.8320000000000001,0.0,LAKE EFFECT,12-48 hours,Regional,True
2005-03-10,eagle_river_wi,16.1,trace,70,0.5019999999999999,0.7171428571428571,0.0,LAKE EFFECT,12-48 hours,Regional,True
2011-03-09,eagle_river_wi,18.2,trace,70,0.5628,0.8039999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2015-12-14,eagle_river_wi,54.6,major,55,0.38277856135401966,0.5468265162200281,0.0,LAKE EFFECT,12-48 hours,Regional,True
2001-03-12,eagle_river_wi,62.300000000000004,major,70,0.5599999999999999,0.7999999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2019-01-07,eagle_river_wi,91.0,major,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2016-04-06,eagle_river_wi,70.7,major,70,0.5587376014427411,0.7981965734896302,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2009-11-26,eagle_river_wi,6.3,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2014-01-19,eagle_river_wi,21.0,significant,70,0.467495145631068,0.62,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2023-02-27,eagle_river_wi,37.1,significant,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2012-01-02,eagle_river_wi,28.0,significant,70,0.46199999999999997,0.66,0.0,LAKE EFFECT,12-48 hours,Regional,True
2015-12-27,eagle_river_wi,8.4,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2004-10-16,eagle_river_wi,14.0,trace,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2023-05-01,eagle_river_wi,50.4,major,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2022-04-08,eagle_river_wi,12.6,trace,85,0.6021641118124437,0.8602344454463481,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2005-12-15,eagle_river_wi,32.9,significant,70,0.5966095581605049,0.8522993688007213,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2020-01-22,eagle_river_wi,5.6000000000000005,trace,70,0.5599999999999999,0.7999999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2023-04-22,eagle_river_wi,18.9,trace,70,0.4756249999999999,0.6794642857142856,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2019-02-08,eagle_river_wi,14.0,trace,70,0.48614968440036066,0.6944995491433724,0.0,LAKE EFFECT,12-48 hours,Regional,True
2010-01-26,eagle_river_wi,11.899999999999999,trace,70,0.5293430656934305,0.7562043795620437,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2008-01-14,eagle_river_wi,9.1,trace,70,0.5628,0.8039999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2017-10-31,eagle_river_wi,10.5,trace,70,0.4827586206896552,0.6896551724137931,0.0,LAKE EFFECT,12-48 hours,Regional,True
2005-05-02,eagle_river_wi,10.5,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2022-12-25,eagle_river_wi,7.7,trace,55,0.37999999999999995,0.5428571428571428,0.0,LAKE EFFECT,12-48 hours,Regional,True
2022-03-23,phelps_wi,12.95,trace,70,0.5115238954012624,0.7307484220018035,0.0,LAKE EFFECT,12-48 hours,Regional,True
2012-02-22,eagle_river_wi,11.200000000000001,trace,70,0.46136363636363625,0.659090909090909,0.0,LAKE EFFECT,12-48 hours,Regional,True
2023-03-01,eagle_river_wi,7.0,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2005-03-11,eagle_river_wi,11.200000000000001,trace,70,0.4039999999999999,0.5771428571428571,0.0,LAKE EFFECT,12-48 hours,Regional,True
2005-01-25,eagle_river_wi,15.4,trace,70,0.45740667066017154,0.6055878928987194,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2019-04-11,phelps_wi,8.4,trace,70,0.48614968440036066,0.6944995491433724,0.0,LAKE EFFECT,12-48 hours,Regional,True
2016-01-27,eagle_river_wi,9.8,trace,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2000-02-12,eagle_river_wi,7.0,trace,70,0.5178951456310679,0.692,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2002-10-26,eagle_river_wi,7.7,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2004-01-23,eagle_river_wi,6.3,trace,70,0.40149514563106786,0.5257142857142856,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2013-12-22,eagle_river_wi,18.2,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2025-04-21,eagle_river_wi,24.5,significant,70,0.45315284734255934,0.5995110024449877,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2014-11-10,phelps_wi,9.73,trace,85,0.6662951456310678,0.9039999999999999,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2002-02-21,eagle_river_wi,9.8,trace,70,0.5599999999999999,0.7999999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2010-11-15,eagle_river_wi,7.7,trace,70,0.41627370698508764,0.5468265162200281,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2014-02-21,phelps_wi,9.66,trace,70,0.5303336339044183,0.7576194770063119,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2013-04-11,eagle_river_wi,52.5,major,70,0.5665192083818392,0.8093131548311989,0.0,LAKE EFFECT,12-48 hours,Regional,True
2002-02-24,eagle_river_wi,32.2,significant,70,0.5645296283896887,0.7586206896551725,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2022-03-25,eagle_river_wi,23.799999999999997,significant,70,0.4641839495040576,0.6631199278629395,0.0,LAKE EFFECT,12-48 hours,Regional,True
2014-10-31,eagle_river_wi,11.200000000000001,trace,70,0.4005555555555555,0.5722222222222222,0.0,LAKE EFFECT,12-48 hours,Regional,True
2003-11-04,phelps_wi,5.11,trace,70,0.5694951456310678,0.7657142857142857,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2013-04-25,eagle_river_wi,10.5,trace,70,0.55665304036791,0.7473684210526316,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2007-01-01,eagle_river_wi,48.3,significant,85,0.6517241379310345,0.9310344827586207,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2005-02-28,eagle_river_wi,11.899999999999999,trace,70,0.572,0.8171428571428571,0.0,LAKE EFFECT,12-48 hours,Regional,True
2004-12-07,eagle_river_wi,8.4,trace,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2014-11-18,eagle_river_wi,14.0,trace,55,0.30799999999999994,0.43999999999999995,0.0,LAKE EFFECT,12-48 hours,Regional,True
2024-04-08,eagle_river_wi,7.0,trace,10,0.0,0.0,0.0,QUIET,N/A,None,False
2011-04-23,eagle_river_wi,53.9,major,70,0.523157894736842,0.7473684210526316,0.0,LAKE EFFECT,12-48 hours,Regional,True
2023-03-02,eagle_river_wi,14.7,trace,70,0.5264,0.752,0.0,LAKE EFFECT,12-48 hours,Regional,True
2015-12-30,eagle_river_wi,7.0,trace,70,0.5628,0.8039999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2019-03-10,phelps_wi,6.16,trace,70,0.5934951456310679,0.7999999999999999,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2008-12-01,eagle_river_wi,13.3,trace,70,0.5638888888888888,0.8055555555555555,0.0,LAKE EFFECT,12-48 hours,Regional,True
2022-01-18,eagle_river_wi,14.0,trace,85,0.615389412515059,0.8291970802919706,0.11650485436893203,ALBERTA CLIPPER,12-48 hours,Regional,True
2000-01-06,eagle_river_wi,19.6,trace,70,0.526,0.7514285714285714,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2016-12-04,eagle_river_wi,27.3,significant,85,0.7,1.0,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2008-02-09,eagle_river_wi,8.4,trace,55,0.30130434782608695,0.43043478260869567,0.0,QUIET,12-48 hours,Regional,True
2005-02-14,eagle_river_wi,44.800000000000004,significant,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2000-01-11,eagle_river_wi,11.200000000000001,trace,85,0.6215999999999999,0.8879999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2016-02-29,eagle_river_wi,12.6,trace,70,0.45968089856163596,0.6088367899008115,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2024-02-28,eagle_river_wi,23.1,significant,70,0.59,0.8428571428571429,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2023-04-19,eagle_river_wi,22.400000000000002,significant,70,0.5322688156040165,0.7125338142470694,0.11165048543689321,ALBERTA CLIPPER,12-48 hours,Regional,True
2000-11-14,eagle_river_wi,44.1,significant,55,0.32199999999999995,0.45999999999999996,0.0,LAKE EFFECT,12-48 hours,Regional,True
2009-04-01,phelps_wi,6.37,trace,70,0.5804379562043793,0.8291970802919706,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2003-12-11,eagle_river_wi,17.5,trace,70,0.5628,0.8039999999999999,0.0,LAKE EFFECT,12-48 hours,Regional,True
2002-02-20,phelps_wi,14.98,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2010-12-13,eagle_river_wi,6.3,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-04-04,eagle_river_wi,11.200000000000001,trace,40,0.24349514563106794,0.3,0.11165048543689321,QUIET,12-48 hours,Regional,True
2022-03-23,eagle_river_wi,118.3,extreme,70,0.5115238954012624,0.7307484220018035,0.0,LAKE EFFECT,12-48 hours,Regional,True
2018-02-23,phelps_wi,6.65,trace,70,0.4198737601442741,0.599819657348963,0.0,LAKE EFFECT,12-48 hours,Regional,True
2022-12-20,eagle_river_wi,28.0,significant,70,0.47799999999999987,0.6828571428571427,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2010-02-27,eagle_river_wi,5.6000000000000005,trace,55,0.3230769230769231,0.46153846153846156,0.0,QUIET,12-48 hours,Regional,True
2017-10-28,phelps_wi,5.53,trace,70,0.5037649880095922,0.7196642685851318,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2013-05-11,eagle_river_wi,7.7,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2023-02-28,eagle_river_wi,6.3,trace,85,0.7,1.0,0.0,LAKE EFFECT,12-48 hours,Regional,True
2006-02-25,eagle_river_wi,11.899999999999999,trace,70,0.5824,0.8320000000000001,0.0,LAKE EFFECT,12-48 hours,Regional,True
2005-01-19,eagle_river_wi,40.599999999999994,significant,85,0.6199999999999999,0.8857142857142856,0.0,LAKE EFFECT,12-48 hours,Regional,True
2007-12-01,eagle_river_wi,50.4,major,70,0.5334896302975654,0.7621280432822363,0.0,LAKE EFFECT,12-48 hours,Regional,True
2005-02-07,eagle_river_wi,35.699999999999996,significant,70,0.45888888888888885,0.6555555555555556,0.0,LAKE EFFECT,12-48 hours,Regional,True
2013-11-22,eagle_river_wi,25.2,significant,55,0.26249999999999996,0.37499999999999994,0.0,QUIET,12-48 hours,Regional,True
2017-10-24,eagle_river_wi,6.3,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2007-03-06,eagle_river_wi,18.9,trace,70,0.5309902912621358,0.6628571428571428,0.22330097087378642,LAKE EFFECT,12-48 hours,Regional,True
2009-10-24,eagle_river_wi,68.60000000000001,major,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2014-12-17,eagle_river_wi,27.3,significant,70,0.4809545983701978,0.6870779976717112,0.0,LAKE EFFECT,12-48 hours,Regional,True
2017-03-13,eagle_river_wi,9.1,trace,55,0.3616666666666667,0.5166666666666667,0.0,QUIET,12-48 hours,Regional,True
2020-04-09,eagle_river_wi,6.3,trace,40,0.21,0.3,0.0,QUIET,12-48 hours,Regional,True
2010-12-08,eagle_river_wi,7.7,trace,70,0.5239999999999999,0.7485714285714284,0.0,LAKE EFFECT,12-48 hours,Regional,True
2003-11-12,eagle_river_wi,17.5,trace,70,0.49583333333333335,0.7083333333333334,0.0,LAKE EFFECT,12-48 hours,Regional,True
2019-12-04,eagle_river_wi,9.1,trace,70,0.5524606628724472,0.7413793103448276,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2024-01-06,phelps_wi,5.67,trace,70,0.5196448300314286,0.6944995491433724,0.11165048543689321,LAKE EFFECT,12-48 hours,Regional,True
2016-03-17,eagle_river_wi,46.2,significant,70,0.5804379562043793,0.8291970802919706,0.0,ALBERTA CLIPPER,12-48 hours,Regional,True
2011-12-16,eagle_river_wi,6.3,trace,55,0.26068965517241377,0.37241379310344824,0.0,LAKE EFFECT,12-48 hours,Regional,True
2001-01-06,eagle_river_wi,23.1,significant,70,0.42,0.6,0.0,LAKE EFFECT,12-48 hours,Regional,True
